,Día de la semana,Electricidad (kW),Fotovoltaica (kW),Refrigeración (kW),Calefacción (kWh),Energía total (kWh),Temperatura (°C),Punto de rocío (°C),Humedad (%),Velocidad del viento (m/s),Presión (hPa),Ráfaga de viento (m/s)
2014-06-10,1,724653.7,121893.19,1033901.03631,34186.73215,1792741.4684600001,35.85648148148148,5.578703703703703,16.166666666666668,4.0792399999999995,965.671438375,8.9408
2014-06-11,2,711457.79,125006.75,1009720.8524,35728.285610000006,1756906.92801,35.16203703703704,1.1805555555555556,12.583333333333334,3.3528000000000002,967.3364134583334,11.176
2014-06-12,3,702665.87,124378.04000000001,986013.24778,35886.54395,1724565.66173,35.25462962962963,2.800925925925926,13.625,2.9802666666666666,968.6627495416666,7.15264
2014-06-13,4,723511.48,119250.35,1051561.33528,34034.335230000004,1809107.15051,36.2962962962963,7.361111111111111,18.375,3.79984,967.2235337916667,11.62304
2014-06-14,5,634430.68,131793.59,865571.40224,36510.78518,1536512.86742,34.49074074074074,-8.310185185185185,7.291666666666667,4.041986666666666,965.7419881666666,11.62304
2014-06-15,6,573414.29,92731.18,791783.58163,36329.08116,1401526.95279,31.944444444444446,-3.7268518518518516,10.458333333333334,3.24104,966.3628263333334,10.72896
2014-06-16,0,641699.85,126014.62,921823.42568,40698.769770000006,1604222.04545,32.84722222222222,-4.375,10.041666666666666,4.284133333333333,967.40696325,12.51712
2014-06-17,1,694703.99,124704.27,979889.44738,35690.18638,1710283.6237599999,34.745370370370374,-5.551115123125783e-17,11.333333333333334,5.122333333333333,967.5762827499999,12.51712
2014-06-18,2,667004.07,123315.22,925509.5582099999,36267.536250000005,1628781.1644599999,32.800925925925924,0.9953703703703703,13.708333333333334,4.451773333333334,968.1406810833333,12.96416
2014-06-19,3,673305.04,122409.0,911375.5089499999,36806.78689,1621487.3358399998,32.80092592592593,1.1805555555555556,14.25,2.68224,970.0737453749999,7.59968
2014-06-20,4,680479.66,112156.35,984520.21094,35230.06491,1700229.93585,34.93055555555556,1.6203703703703702,13.1875,3.1665333333333336,968.8250140625,9.83488
2014-06-21,5,639576.19,112761.70999999999,915931.74728,32815.15987,1588323.09715,36.18055555555556,4.305555555555555,14.5,4.24688,968.0983512083334,11.176
2014-06-22,6,598901.99,117143.81999999999,880143.88072,34764.08202,1513809.95274,35.50925925925926,-2.175925925925926,10.625,3.24104,968.1547910416666,9.83488
2014-06-23,0,650074.14,116799.56,1003091.16672,37436.889540000004,1690602.19626,34.54861111111111,-5.0,8.791666666666666,2.9337,968.6133646875,7.15264
2014-06-24,1,679053.41,116562.27,1001927.46176,37392.92889,1718373.80065,34.18981481481482,-2.800925925925926,10.125,2.831253333333333,969.7492163333333,7.59968
2014-06-25,2,689347.73,115903.62,1031072.80559,35118.69793,1755539.23352,35.18518518518518,0.5092592592592592,12.458333333333334,3.4831866666666667,968.2817806666667,9.83488
2014-06-26,3,680874.48,100123.06,1055015.34581,36109.277910000004,1771999.10372,34.46759259259259,0.8564814814814815,12.833333333333334,3.445933333333333,967.0542142916667,11.176
2014-06-27,4,674872.12,122485.09,1059097.0705,34183.80144,1768152.99194,34.30555555555556,5.069444444444445,16.708333333333332,3.6508266666666667,965.6149985416668,8.9408
2014-06-28,5,643629.07,118281.36,988754.39758,33562.490920000004,1665945.9585,35.34722222222222,6.50462962962963,17.5,2.924386666666667,966.7861250833333,0.0
2014-06-29,6,640945.94,117894.47,1052728.62758,31941.808290000004,1725616.37587,36.94444444444444,9.606481481481481,19.5,3.68808,968.8602889583334,8.9408
2014-06-30,0,685119.01,120027.81999999999,1253167.83859,32970.4875,1971257.3360899999,36.9212962962963,8.37962962962963,19.583333333333332,3.3155466666666666,968.1406810833333,9.83488
2014-07-01,1,679804.77,119320.56,1166700.81094,29362.78349,1875868.36443,37.03703703703704,4.351851851851852,14.125,2.8871333333333333,967.1670939583333,8.04672
2014-07-02,2,681604.75,116744.9,1179766.11424,28890.93918,1890261.80342,37.19907407407407,5.231481481481482,14.375,2.8126266666666666,968.6204196666666,8.9408
2014-07-03,3,702405.0700000001,113107.43,1269330.80998,28659.413090000002,2000395.2930700001,35.81018518518518,12.847222222222221,27.041666666666668,3.3341733333333337,971.1461022083332,23.24608
2014-07-04,4,597213.53,72166.48,1070036.31213,33216.667140000005,1700466.50927,31.64351851851852,17.15277777777778,44.125,2.5332266666666667,974.4619424166667,0.0
2014-07-05,5,656518.74,107038.17,1175987.55495,38113.883550000006,1870620.1785,34.09722222222222,16.550925925925927,36.25,3.5576933333333334,974.1233034166667,9.38784
2014-07-06,6,627038.98,105300.9,1138846.34679,39863.517420000004,1805748.84421,33.55324074074074,16.11111111111111,36.645833333333336,3.2689800000000004,971.63995075,0.0
2014-07-07,0,721316.0,114041.81,1390281.67093,33644.550800000005,2145242.22173,35.48611111111111,15.856481481481481,32.541666666666664,3.1665333333333336,968.8602889583334,0.0
2014-07-08,1,755383.79,96739.99,1389594.58981,27715.72447,2172694.10428,34.72222222222222,16.89814814814815,35.666666666666664,3.9488533333333335,970.7228034583333,10.28192
2014-07-09,2,722163.34,74349.55,1310051.58557,32258.32497,2064473.25054,32.800925925925924,16.89814814814815,39.375,3.12928,971.7951602916665,10.28192
2014-07-10,3,726701.87,94650.5,1302267.7963400001,34813.90409,2063783.57043,35.11574074074074,15.439814814814815,31.75,3.539066666666667,969.8479860416666,9.83488
2014-07-11,4,708629.63,111616.11,1275650.92932,35391.25396,2019671.8132800001,36.41203703703704,12.337962962962962,24.791666666666668,3.3341733333333337,970.1019652916666,9.83488
2014-07-12,5,648542.57,94823.17,1153977.39521,35672.60212,1838192.56733,36.458333333333336,11.319444444444445,23.583333333333332,3.706706666666667,970.4970441249999,0.0
2014-07-13,6,648999.39,87494.20999999999,1227325.3798,35432.2839,1911757.0537,35.59027777777778,16.07638888888889,32.916666666666664,4.367953333333333,970.539374,17.8816
2014-07-14,0,737270.79,96956.52,1439336.57591,36121.00075,2212728.36666,32.31481481481482,18.77314814814815,46.875,3.2037866666666663,973.4601353749999,14.75232
2014-07-15,1,740454.49,83049.33,1361816.37422,36373.04181,2138643.90603,33.4837962962963,17.384259259259256,38.5,2.9337,973.2273210625,11.62304
2014-07-16,2,728255.81,103075.49,1293221.50962,37589.28646,2059066.60608,34.745370370370374,14.583333333333334,32.833333333333336,3.371426666666667,970.2995047083333,12.51712
2014-07-17,3,684451.02,101393.36,1136988.17501,37703.58415,1859142.77916,35.324074074074076,7.407407407407407,20.75,2.998893333333333,969.5093470416667,8.04672
2014-07-18,4,659442.94,111231.85,1069227.0855999999,37794.436160000005,1766464.46176,34.976851851851855,5.185185185185185,16.25,2.7567466666666665,970.9203428750001,7.15264
2014-07-19,5,649756.26,106240.3,1014826.833,36003.77235,1700586.8653499999,35.6712962962963,7.546296296296297,17.875,2.9802666666666666,971.2025420416667,7.59968
2014-07-20,6,583212.5,100201.98,941548.3091600001,36900.56961,1561661.37877,35.69444444444444,2.8703703703703702,13.166666666666666,2.775373333333333,971.6822806250001,0.0
2014-07-21,0,654831.78,119404.25,1151079.6334,37504.29587,1843415.70927,36.15740740740741,4.652777777777778,14.541666666666666,2.6449866666666666,972.7123075833333,8.9408
2014-07-22,1,706540.18,103883.27,1235341.99443,36408.21033,1978290.38476,37.73148148148148,8.726851851851853,18.041666666666668,2.7567466666666665,971.4141914166667,9.83488
2014-07-23,2,763795.69,111040.43,1435469.45856,35291.60982,2234556.75838,39.90740740740741,12.129629629629628,19.333333333333332,3.3528000000000002,970.5111540833333,8.9408
2014-07-24,3,779185.56,112637.05,1449905.61812,36434.58672000001,2265525.76484,39.93055555555556,12.013888888888888,21.208333333333332,4.172373333333334,968.6768595,10.72896
2014-07-25,4,778349.45,99053.89,1479855.72189,35895.33608,2294100.50797,35.97222222222222,16.666666666666668,32.625,4.880186666666667,970.4688242083333,20.56384
2014-07-26,5,685000.06,92168.05,1253771.95368,36642.66713,1975414.6808099998,35.34722222222222,15.787037037037038,32.833333333333336,4.02336,971.1884320833333,13.85824
2014-07-27,6,640571.16,95474.2,1169904.48141,37829.604680000004,1848305.24609,34.09722222222222,15.162037037037038,33.625,4.842933333333334,972.9803967916667,14.30528
2014-07-28,0,744490.23,106151.3,1341000.62285,37439.820250000004,2122930.6731000002,35.416666666666664,14.444444444444445,29.791666666666668,3.24104,974.2926229166666,10.72896
2014-07-29,1,769801.3,117694.34,1324245.52934,36543.022990000005,2130589.85233,37.89351851851852,13.287037037037038,23.541666666666668,3.539066666666667,971.936259875,9.83488
2014-07-30,2,751972.61,98669.09,1292947.46498,36540.092280000004,2081460.16726,38.75,11.13425925925926,19.666666666666668,2.40284,969.819766125,8.04672
2014-07-31,3,752412.79,83888.09,1303529.13322,36408.21033,2092350.13355,37.5,12.546296296296296,23.125,3.371426666666667,970.3982744166666,12.96416
2014-08-01,4,744310.96,65573.05,1295473.05785,37533.60297000001,2077317.62082,31.759259259259256,17.569444444444446,44.541666666666664,3.5204400000000002,972.3877785416666,12.51712
2014-08-02,5,684096.19,55950.72,1148729.85536,37724.09912,1870550.14448,30.925925925925924,18.21759259259259,48.041666666666664,4.228253333333334,972.7969673333333,10.72896
2014-08-03,6,643998.28,91648.54,1129658.25463,38532.975080000004,1812189.5097100001,31.319444444444443,18.449074074074073,48.791666666666664,3.5204400000000002,972.4301084166667,8.04672
2014-08-04,0,705740.52,100838.06,1210200.89578,38002.51657000001,1953943.93235,33.19444444444444,15.324074074074074,37.583333333333336,2.7567466666666665,971.8233802083333,9.38784
2014-08-05,1,712311.36,112692.26,1116368.14469,38213.52769,1866893.03238,34.65277777777778,11.273148148148147,25.625,2.6449866666666666,972.2043490833333,7.59968
2014-08-06,2,687154.3,118560.84,1061980.37744,39166.008440000005,1788300.68588,35.6712962962963,5.462962962962963,16.666666666666668,2.5518533333333333,971.0614424583333,7.15264
2014-08-07,3,670134.43,119828.7,1032071.2467199999,39444.425890000006,1741650.10261,34.93055555555556,4.837962962962963,16.041666666666668,3.1106533333333335,970.539374,0.0
2014-08-08,4,680548.86,114817.54,1080321.25108,35458.66029,1796328.77137,35.34722222222222,8.217592592592593,19.333333333333332,3.6508266666666667,970.5958138333334,8.04672
2014-08-09,5,666749.89,94344.57,1084305.13283,35713.63206,1786768.65489,34.4212962962963,13.611111111111112,30.208333333333332,4.377266666666666,971.174322125,9.83488
2014-08-10,6,642851.61,119234.96,1093494.13941,35874.821110000004,1772220.57052,34.49074074074074,14.444444444444443,31.916666666666668,3.4086800000000004,971.7810503333334,8.9408
2014-08-11,0,741308.9,109332.55,1335060.33951,35646.225730000006,2112015.46524,35.949074074074076,14.722222222222221,28.875,3.3714266666666663,971.30131175,12.96416
2014-08-12,1,756189.84,75050.84,1338059.98881,37826.67397,2132076.5027799997,32.35918209876543,18.016975308641975,44.33680555555555,2.6418822222222222,973.1943978263889,0.0
2014-08-13,2,750083.48,102261.88,1302536.67099,39960.23085,2092580.38184,30.534336419753085,20.293209876543212,56.204861111111114,1.9775311111111111,973.5565534236111,0.0
2014-08-14,3,783023.15,114980.57,1380484.43437,38037.68509,2201545.26946,33.42592592592593,19.375,45.333333333333336,3.0734,972.0632495,9.83488
2014-08-15,4,749151.04,110714.8,1308911.93689,37302.07688,2095365.05377,34.004629629629626,16.78240740740741,37.458333333333336,2.84988,972.1196893333332,7.59968
2014-08-16,5,749889.82,116270.18,1305020.30605,36264.605540000004,2091174.73159,35.625,17.12962962962963,34.875,3.29692,971.7387204583333,9.83488
2014-08-17,6,721746.8,103785.56,1281971.54104,36903.50032000001,2040621.84136,36.13425925925926,15.856481481481481,31.125,4.451773333333334,970.412384375,16.54048
2014-08-18,0,779393.29,97456.13,1362056.51498,38280.93402,2179730.739,32.06018518518518,16.99074074074074,41.166666666666664,3.594946666666667,970.5958138333334,7.59968
2014-08-19,1,782480.28,75279.03,1308484.34003,42442.54222,2133407.16225,28.75,19.375,58.083333333333336,3.74396,969.5940067916666,0.0
2014-08-20,2,743520.27,115020.47,1167287.41137,40880.473790000004,1951688.1551599998,30.43981481481482,16.15740740740741,46.083333333333336,2.8685066666666668,970.7228034583333,0.0
2014-08-21,3,727475.0,44340.83,1084975.22684,43184.01185,1855634.23869,28.819444444444443,15.254629629629628,45.208333333333336,3.613573333333333,972.4865482499999,16.09344
2014-08-22,4,726113.09,106474.77,1090755.20532,44370.949400000005,1861239.24472,27.708333333333332,17.10648148148148,55.458333333333336,1.8626666666666667,972.8957370416666,0.0
2014-08-23,5,675869.9,108637.44,962480.26221,41358.179520000005,1679708.34173,31.01851851851852,13.819444444444445,37.75,2.3097066666666666,970.9344528333332,0.0
2014-08-24,6,650645.96,103728.48000000001,989059.14563,40033.498600000006,1679738.60423,33.31018518518518,12.685185185185185,30.166666666666668,3.2596666666666665,968.8320690416666,8.9408
2014-08-25,0,771343.82,100174.77,1277914.9629,40332.43102,2089591.21392,33.28703703703703,14.861111111111112,33.375,2.9057600000000003,970.7369134166667,0.0
2014-08-26,1,810067.75,100668.78,1321916.64228,40807.206040000005,2172791.59832,31.944444444444443,16.99074074074074,42.5,3.2224133333333334,972.7969673333333,0.0
2014-08-27,2,804779.4299999999,103218.85,1287266.98243,41466.61579,2133513.02822,33.47222222222222,15.370370370370372,35.041666666666664,3.390053333333333,973.8975440833333,8.9408
2014-08-28,3,788503.08,119006.0,1218930.82835,39382.88098,2046816.78933,35.06944444444444,11.481481481481481,26.458333333333332,2.5518533333333333,971.1037723333334,7.15264
2014-08-29,4,734363.82,118593.46,1129806.81271,38538.836500000005,1902709.46921,35.78703703703704,6.782407407407407,18.125,2.5332266666666667,967.9431416666666,0.0
2014-08-30,5,685810.71,119635.94,1057022.32186,37510.15729,1780343.18915,35.90277777777778,6.342592592592593,17.458333333333332,2.5704800000000003,967.2658636666666,7.15264
2014-08-31,6,650604.5599999999,119842.78,1032669.76978,37680.138470000005,1720954.4682500002,36.13425925925926,6.712962962962963,17.375,3.5576933333333334,967.6045026666667,7.15264
2014-09-01,0,608374.85,123111.23,985767.72601,37779.78261,1631922.35862,35.06944444444444,6.5509259259259265,18.083333333333332,2.831253333333333,968.0560213333333,0.0
2014-09-02,1,760552.29,116074.7,1188262.4124999999,37536.53368,1986351.23618,35.416666666666664,6.736111111111111,18.125,2.1979466666666667,967.491623,0.0
2014-09-03,2,766560.6,102035.14,1206493.23921,37161.4028,2010215.24201,35.90277777777778,7.939814814814814,18.916666666666668,2.4400933333333334,965.3186894166666,0.0
2014-09-04,3,786322.97,86450.47,1295473.40955,37099.85789,2118896.23744,35.27777777777778,12.731481481481481,26.375,3.445933333333333,965.3186894166666,13.85824
2014-09-05,4,767391.85,118056.59,1276817.9754299999,40059.874990000004,2084269.70042,32.523148148148145,15.787037037037038,38.208333333333336,2.6449866666666666,970.9203428750001,7.59968
2014-09-06,5,747112.59,110424.05,1268656.56591,39177.73128,2054946.8871900002,33.65740740740741,17.01388888888889,38.041666666666664,4.004733333333333,971.174322125,16.09344
2014-09-07,6,709179.36,105606.9,1230891.44195,38852.422470000005,1978923.22442,34.02777777777778,16.875,37.25,3.5018133333333332,969.8903159166666,9.83488
2014-09-08,0,650346.37,47920.08,968721.81177,41384.55591,1660452.73768,26.921296296296294,21.96759259259259,75.41666666666667,4.041986666666666,971.3295316666666,11.176
2014-09-09,1,819305.01,75374.9,1367367.00913,42076.20347,2228748.2226,29.050925925925924,20.74074074074074,61.75,2.7008666666666667,971.4000814583333,9.83488
2014-09-10,2,808607.17,106174.25,1311469.14759,41551.606380000005,2161627.92397,30.462962962962962,18.72685185185185,52.291666666666664,1.6950266666666665,970.6945835416667,0.0
2014-09-11,3,765377.92,112497.37999999999,1242193.88417,39939.71588,2047511.52005,31.990740740740744,15.787037037037036,39.541666666666664,2.421466666666667,969.227147875,0.0
2014-09-12,4,739689.79,112826.57,1181248.00219,39511.832220000004,1960449.62441,33.21759259259259,14.131944444444445,33.520833333333336,2.6449866666666666,967.957251625,0.0
2014-09-13,5,699939.92,103640.89,1105248.5513,38741.05549,1843929.52679,33.63425925925926,13.842592592592593,30.75,4.41452,969.0154984999999,10.72896
2014-09-14,6,664342.3,99820.45,1093136.2846600001,39280.306130000004,1796758.89079,33.28703703703704,14.004629629629632,31.833333333333332,2.7567466666666665,968.888508875,8.9408
2014-09-15,0,773507.52,89885.64,1342078.65369,39028.26507,2154614.43876,35.023148148148145,14.537037037037038,29.791666666666668,3.2037866666666663,969.3541375,0.0
2014-09-16,1,810261.4299999999,41223.979999999996,1339183.9165,42832.32665,2192277.67315,29.74537037037037,18.72685185185185,51.916666666666664,4.675293333333333,971.4141914166667,11.176
2014-09-17,2,789528.12,49239.72,1317677.14497,43189.873270000004,2150395.13824,28.541666666666668,19.791666666666668,59.333333333333336,3.5576933333333334,968.2394507916666,0.0
2014-09-18,3,772366.24,112683.03,1260555.93015,42401.51228,2075323.68243,30.37037037037037,17.708333333333332,47.875,2.2352000000000003,966.8284549583333,7.15264
2014-09-19,4,782801.71,92287.75,1334212.21496,40997.70219,2158011.62715,32.10648148148148,17.453703703703706,43.375,2.17932,968.0419113749999,0.0
2014-09-20,5,725036.31,67292.47,1241319.69865,40393.97593,2006749.98458,31.828703703703706,17.98611111111111,44.166666666666664,2.2724533333333334,969.7492163333333,0.0
2014-09-21,6,643182.49,86122.28,1069445.42096,40877.54308,1753505.45404,32.15277777777778,14.305555555555555,37.083333333333336,2.2165733333333333,971.6258407916666,0.0
2014-09-22,0,715500.63,90665.24,1158536.3768,40250.37114,1914287.37794,32.291666666666664,11.481481481481481,29.458333333333332,2.3655866666666667,972.4865482499999,0.0
2014-09-23,1,738808.45,115149.52,1115799.12926,40713.42332,1895321.00258,32.10648148148148,10.879629629629632,29.416666666666668,1.9744266666666668,971.7951602916665,9.38784
2014-09-24,2,729883.37,110544.22,1089344.29043,39936.78517,1859164.4456,32.89351851851852,8.88888888888889,24.166666666666668,1.6764000000000001,970.7086935000001,0.0
2014-09-25,3,778166.64,102389.53,1234577.22278,39476.663700000005,2052220.52648,33.58796296296296,13.263888888888891,30.083333333333332,2.0489333333333333,970.8639030416666,0.0
